,code_emd,CODE_IRIS,AREA,PERCENTAGE,Home,persons_EMD,persons_IRIS
1269,031004,674820602,165136.688959,96.87544905879999,031004,12.0,12.0
1270,031005,674820602,148527.052506,103.123868435,031005,11.0,11.0
1273,031006,674820702,1705.6019132,1.0828627616700002,031006,1.0,0.0
1271,031006,674820601,1158.47240888,0.7354979038699999,031006,1.0,0.0
1272,031006,674820602,153357.345567,97.3644303858,031006,1.0,1.0
1275,031007,674820502,68455.6268349,36.7108307281,031007,16.0,6.0
1274,031007,674820501,112008.68912,60.0671152466,031007,16.0,10.0
1276,031007,674820602,1431.13857998,0.76747944015,031007,16.0,0.0
1277,031007,674820603,4112.52089436,2.2054294935099996,031007,16.0,0.0
1278,031008,674820502,36998.83332,51.4388339303,031008,19.0,9.0
1279,031008,674820503,37511.9138919,52.1521609183,031008,19.0,10.0
1280,031009,674820503,50596.5520294,97.4529167022,031009,4.0,4.0
1282,031010,674820502,48165.50087,12.7225586295,031010,3.0,1.0
1281,031010,674820501,280382.805657,74.0610316353,031010,3.0,2.0
1283,031010,674820503,46980.0767468,12.409437668699999,031010,3.0,0.0
1284,031011,674820401,12683.3972619,113.91067432,031011,5.0,5.0
1285,031012,674820402,74385.8739532,98.4609947675,031012,9.0,9.0
1286,031013,674820402,86516.3243328,100.821434571,031013,15.0,15.0
1288,031014,674820401,60646.1529407,95.32072256709999,031014,18.0,17.0
1287,031014,674820305,2760.96342437,4.3395502572,031014,18.0,1.0
1289,031015,674820303,7081.82738571,6.103499126440001,031015,4.0,0.0
1290,031015,674820401,86527.038017,74.5736477587,031015,4.0,3.0
1291,031015,674820501,25123.992742,21.653206072600003,031015,4.0,1.0
1293,031016,674820501,15464.7471732,17.949484241900002,0,0.0,0.0
1292,031016,674820303,71602.9609798,83.10748345180001,0,0.0,0.0
1294,031017,674820501,379953.347352,99.2922309248,0,0.0,0.0
1295,031017,674821901,1132.15899131,0.29586419699,0,0.0,0.0
1298,032001,674820702,19761.4620286,51.2321456866,032001,14.0,7.0
1297,032001,674820701,15333.8215045,39.7533631932,032001,14.0,6.0
1296,032001,674820602,1210.62585751,3.13858155911,032001,14.0,1.0
1299,032002,674820701,80539.2603749,102.094230467,032002,10.0,10.0
1301,032003,674820702,1557.42965393,1.1774228944399998,032003,21.0,0.0
1300,032003,674820701,132779.182207,100.381579765,032003,21.0,21.0
1303,032004,674820702,65378.7994494,94.3523458211,032004,23.0,22.0
1302,032004,674820602,431.196482506,0.6222873466100001,032004,23.0,1.0
1305,032005,674820701,48458.9981852,48.9477468779,032005,11.0,5.0
1306,032005,674820702,47004.5302431,47.478609435200006,032005,11.0,5.0
1304,032005,674820602,2728.17739916,2.7556933030699997,032005,11.0,1.0
1307,032006,674820603,448354.847958,99.0562269043,032006,18.0,18.0
1308,032007,674820603,181237.777874,100.626046629,0,0.0,0.0
1309,032008,674820603,340573.249863,102.786771844,0,0.0,0.0
1311,032009,674822105,2368.09774863,0.67103712483,032009,38.0,0.0
1310,032009,674820701,363171.295139,102.91020370700001,032009,38.0,38.0
1312,032010,674820701,341804.374854,98.82949153690001,032010,5.0,5.0
1313,032010,674820702,1845.67532114,0.5336595051199999,032010,5.0,0.0
1314,032011,674820603,1718.0439,1.07136942687,032011,9.0,0.0
1315,032011,674820702,160492.884898,100.083106205,032011,9.0,9.0
1316,032012,674820603,155299.670528,100.976611678,032012,2.0,2.0
1317,032013,674820603,75487.0920524,100.168128206,0,0.0,0.0
1318,033001,674821005,160135.233326,100.909033784,033001,6.0,6.0
1319,033002,674821001,73662.7965562,85.96968814440001,033002,10.0,9.0
1320,033002,674821005,11516.9216935,13.4410613317,033002,10.0,1.0
1323,033003,674821104,16929.4875372,12.7672864717,033003,11.0,1.0
1321,033003,674821001,628.109286291,0.47368540696,033003,11.0,0.0
1322,033003,674821005,115503.367244,87.1062738789,033003,11.0,10.0
1324,033004,674821001,41016.3245198,40.3181790597,033004,20.0,8.0
1325,033004,674821002,57580.697289,56.600606974399994,033004,20.0,11.0
1326,033005,674821001,90679.6044939,98.1960663781,033005,23.0,23.0
1327,033006,674821005,66078.7906501,100.11804075100001,033006,23.0,23.0
1328,033007,674821004,59671.5451887,104.10870343200001,033007,16.0,16.0
1329,033008,674820902,6257.81778465,1.96616299118,033008,18.0,0.0
1330,033008,674821001,244834.733687,76.9253770079,033008,18.0,14.0
1331,033008,674821004,70456.5788632,22.136968926399998,033008,18.0,4.0
1332,033009,674821001,86446.2193492,47.080366140200006,033009,15.0,7.0
1333,033009,674821002,96212.9423325,52.3995217668,033009,15.0,8.0
1336,034001,674822406,36456.9259611,36.3846834146,034001,17.0,6.0
1334,034001,674822404,54025.4385957,53.9183825246,034001,17.0,9.0
1335,034001,674822405,10522.528014,10.5016767162,034001,17.0,2.0
1337,034002,674822403,7670.22119692,6.65507291715,034002,23.0,1.0
1338,034002,674822404,59535.5672841,51.656077610699995,034002,23.0,12.0
1339,034002,674822405,48483.8065353,42.0670094785,034002,23.0,10.0
1340,034003,674822403,80233.7545375,103.599511117,034003,19.0,19.0
1341,034004,674822402,55567.5386144,97.04498187729999,034004,4.0,4.0
1342,034005,674822402,75594.3239738,102.48296702399999,034005,1.0,1.0
1343,034006,674822401,14581.7015872,11.984697976400001,034006,13.0,2.0
1344,034006,674822402,106923.788357,87.88064289290001,034006,13.0,11.0
1345,034007,674822401,136403.357743,97.92433917209999,034007,11.0,11.0
1347,034008,674822403,32381.2941515,56.0938995749,034008,8.0,4.0
1346,034008,674822401,24036.2646449,41.637860699499996,034008,8.0,3.0
1348,034009,674822405,82595.5974018,62.2838373121,034009,24.0,15.0
1349,034009,674822406,48807.172165,36.8046005649,034009,24.0,9.0
1350,034010,674822407,169503.683235,102.618182016,034010,10.0,10.0
1353,034011,674822402,97388.3021666,68.9533455789,034011,1.0,1.0
1352,034011,674822401,1702.22475663,1.2052175598700001,034011,1.0,0.0
1351,034011,674822201,42823.108057,30.3198279765,034011,1.0,0.0
1354,035001,674821205,77620.0391462,43.5597244637,0,0.0,0.0
1356,035001,674821207,92162.2725129,51.7207056422,0,0.0,0.0
1355,035001,674821206,1989.96260459,1.11675056729,0,0.0,0.0
1357,035002,674821207,162587.634501,104.001332991,0,0.0,0.0
1358,035003,674821201,25912.302822,59.168060318100004,035003,9.0,5.0
1359,035003,674821203,19548.3111805,44.6365443854,035003,9.0,4.0
1361,035004,674821202,13955.6162159,18.1454984427,035004,18.0,3.0
1360,035004,674821201,65254.840005,84.8462424995,035004,18.0,15.0
1362,035005,674821203,20545.4842898,98.52481525620001,0,0.0,0.0
1363,035006,674821206,92268.6555657,104.186127161,035006,5.0,5.0
1364,035007,674821204,346743.300919,98.3427928393,035007,31.0,30.0
1365,035007,674822501,15194.1241049,4.30933372112,035007,31.0,1.0
1367,035008,674821206,37244.1080649,21.6702985171,035008,26.0,6.0
1366,035008,674821203,130823.964515,76.1192712491,035008,26.0,20.0
1368,035009,674821201,3314.65956732,6.17664652617,035009,11.0,0.0
1369,035009,674821206,52520.1764604,97.8678379783,035009,11.0,11.0
1371,035010,674821202,31540.933755,95.5497217492,035010,8.0,8.0
1370,035010,674821201,2677.34203364,8.110707448580001,035010,8.0,0.0
1372,035011,674821202,59909.1131529,14.7272913368,035011,14.0,2.0
1374,035011,674821205,252521.121975,62.0765679258,035011,14.0,9.0
1376,035011,674822501,75942.4254271,18.6687160805,035011,14.0,3.0
1375,035011,674821302,8617.90247906,2.11851509464,035011,14.0,0.0
1373,035011,674821204,4407.62067109,1.08351318036,035011,14.0,0.0
1377,035012,674821202,1321.83000004,1.1687318633200001,035012,12.0,0.0
1378,035012,674821207,109115.476953,96.4774098731,035012,12.0,12.0
1379,036001,674821103,67819.9995468,101.096212827,036001,18.0,18.0
1380,036002,674821103,822.584291213,0.64464675915,036002,15.0,0.0
1381,036002,674821104,126872.018239,99.42766505270001,036002,15.0,15.0
1383,036003,674821103,34327.4603814,81.2549074456,036003,19.0,15.0
1382,036003,674821101,8031.72743563,19.011522034000002,036003,19.0,4.0
1385,036004,674821101,84863.0769583,94.1020309673,036004,10.0,9.0
1387,036004,674821207,1754.83025087,1.9458767761900002,036004,10.0,0.0
1384,036004,674820204,1334.10705141,1.47934988413,036004,10.0,0.0
1386,036004,674821205,3272.76141006,3.62906350554,036004,10.0,1.0
1389,036005,674821101,57398.2458858,98.29379851700001,036005,9.0,9.0
1388,036005,674820204,990.326869537,1.69592272861,036005,9.0,0.0
1390,036006,674821102,76005.3563559,95.5912497839,036006,25.0,24.0
1391,036006,674821103,518.445699215,0.65204447041,036006,25.0,1.0
1392,036007,674821102,43384.5806835,84.500600155,036007,4.0,3.0
1393,036007,674821103,10116.8858485,19.704764052799998,036007,4.0,1.0
1394,036008,674821104,60031.0403444,94.3050062622,036008,21.0,20.0
1395,036009,674820204,81654.0810981,99.2962017741,036009,5.0,5.0
1396,036010,674820202,20693.5352953,27.9928496423,036010,7.0,2.0
1398,036010,674820204,3547.78436375,4.79920868235,036010,7.0,0.0
1397,036010,674820203,49251.5894437,66.6243016608,036010,7.0,5.0
1399,036011,674820204,315156.403554,100.56746199700001,0,0.0,0.0
1400,036011,674821101,2473.48967252,0.7892988238099999,0,0.0,0.0
1401,036012,674820204,42178.5485419,93.7295865336,0,0.0,0.0
1402,036012,674820303,2254.09106763,5.0090634002800005,0,0.0,0.0
1403,036013,674820204,79706.516041,95.3139142293,036013,6.0,6.0
1404,036013,674820302,1053.53475,1.25982825228,036013,6.0,0.0
1405,037001,674820101,56215.6159951,101.993132658,037001,3.0,3.0
1408,037002,674820305,4068.48020754,4.5203533389,037002,26.0,1.0
1406,037002,674820201,31503.9414069,35.002983783400005,037002,26.0,9.0
1407,037002,674820202,54876.5723796,60.971538395100005,037002,26.0,16.0
1410,037003,674820304,6893.60374226,10.7634550223,037003,20.0,2.0
1409,037003,674820202,56293.2016656,87.8944260276,037003,20.0,18.0
1411,037004,674820201,66648.6656507,99.71223671450001,037004,17.0,17.0
1412,037005,674820203,17924.2120927,101.51867004700001,037005,4.0,4.0
1413,037006,674820203,42844.1047125,100.28354984,037006,6.0,6.0
1414,037007,674820203,47523.4492075,101.41914235,037007,8.0,8.0
1415,037008,674820201,30612.5773095,95.9689553226,037008,8.0,8.0
1416,037009,674820101,94750.1173627,90.497254868,037009,6.0,5.0
1417,037009,674820102,8664.05434872,8.27516795135,037009,6.0,1.0
1418,037009,674820601,945.664494979,0.90321830942,037009,6.0,0.0
1419,037010,674820101,66194.2685956,102.00555663799999,037010,1.0,1.0
1420,037011,674820102,78451.391199,97.9983112352,037011,4.0,4.0
1422,037012,674820601,7086.84200479,6.80469481959,037012,28.0,2.0
1421,037012,674820102,96262.4395059,92.4299600562,037012,28.0,26.0
1423,037013,674820101,29783.2059228,66.2598807331,037013,9.0,6.0
1424,037013,674820102,14301.5431739,31.8172109296,037013,9.0,3.0
1426,038010,673430000,3108.91192786,0.58954063678,0,0.0,0.0
1427,038010,674470502,17346.1208148,3.2893318781700005,0,0.0,0.0
1425,038010,672960000,508006.97683,96.3329819426,0,0.0,0.0
1429,038011,673430000,514.701829456,0.46201367731000004,038011,13.0,0.0
1428,038011,672960000,111717.640632,100.281512547,038011,13.0,13.0
1430,038012,672960000,119718.985915,94.86721780069999,0,0.0,0.0
1431,038012,673260000,5591.14383992,4.43051080295,0,0.0,0.0
1432,038013,672960000,662890.358262,97.4218317267,038013,6.0,6.0
1434,038013,673430000,17433.505421,2.562119075,038013,6.0,0.0
1433,038013,673260000,1023.89683816,0.15047723086,038013,6.0,0.0
1436,038014,673430000,1225.33995152,0.42830182876999995,038014,12.0,0.0
1435,038014,672960000,283773.818954,99.18949061040001,038014,12.0,12.0
1439,038015,673090102,13553.2585496,0.60493553043,038015,4.0,0.0
1441,038015,674470502,17085.769963,0.76260548543,038015,4.0,0.0
1440,038015,673260000,2207654.55496,98.5363537716,038015,4.0,4.0
1438,038015,672960000,1815.66757902,0.08104042478,038015,4.0,0.0
1437,038015,671730000,654.420303246,0.02920936628,038015,4.0,0.0
1442,038016,673260000,374607.731409,100.00000251899999,038016,14.0,14.0
1443,038017,673260000,279956.979263,99.9999994951,038017,5.0,5.0
1444,038018,673260000,109806.440878,100.00000088799999,038018,7.0,7.0
1445,038019,672040101,449.50197434300003,0.84793871058,0,0.0,0.0
1447,038019,674710101,22867.9653039,43.1380374728,0,0.0,0.0
1446,038019,673260000,27373.1738875,51.6366447656,0,0.0,0.0
1448,038020,673090102,16779.8686554,66.7585273217,0,0.0,0.0
1449,038020,673260000,8147.44398837,32.4145184488,0,0.0,0.0
1450,038021,671180101,8245.9429331,0.38604792543000005,0,0.0,0.0
1452,038021,673430000,2085352.38348,97.62933941780001,0,0.0,0.0
1453,038021,673500000,3923.74643356,0.18369690197,0,0.0,0.0
1451,038021,672960000,20262.2568318,0.9486122179,0,0.0,0.0
1454,038021,675510000,17634.8814977,0.82560714677,0,0.0,0.0
1455,038022,673430000,333654.76012,99.86339044309999,038022,34.0,34.0
1457,038023,674821801,790.346999847,0.49104632318999997,038023,16.0,0.0
1456,038023,673430000,158887.111118,98.7173124359,038023,16.0,16.0
1458,038024,673430000,225668.69293,100.016511244,038024,13.0,13.0
1459,038025,673430000,204161.133245,99.99999792850001,038025,9.0,9.0
1460,038026,673430000,103830.439395,100.32063668299999,038026,2.0,2.0
1462,038027,673430000,385250.297209,98.6701252555,0,0.0,0.0
1461,038027,672960000,4452.61142906,1.14040074882,0,0.0,0.0
1463,038028,673430000,81848.6451908,99.7808630809,0,0.0,0.0
1465,038029,673430000,149762.224376,99.141539778,038029,2.0,2.0
1464,038029,672960000,3127.58554438,2.07043964491,038029,2.0,0.0
1467,039001,674821603,156156.488153,97.2228549703,039001,72.0,70.0
1466,039001,671180101,5535.65647578,3.4464935339999996,039001,72.0,2.0
1468,039013,674821603,131375.435047,95.74348484040001,0,0.0,0.0
1470,039014,674821603,151714.815079,81.8538617615,039014,37.0,30.0
1469,039014,674821601,30220.3798678,16.3046357391,039014,37.0,6.0
1472,039015,674821603,132040.100016,97.8874250927,039015,26.0,25.0
1471,039015,671180101,2819.94188852,2.09055317547,039015,26.0,1.0
1474,041001,673480105,16466.1972537,0.57849838904,0,0.0,0.0
1476,041001,674280000,11222.9120571,0.39428876293000004,0,0.0,0.0
1475,041001,673680000,413.57138572,0.014529789530000002,0,0.0,0.0
1473,041001,670310000,2828945.62322,99.38788297629999,0,0.0,0.0
1479,041002,673480105,1316.1455707,0.13456389859999998,0,0.0,0.0
1478,041002,673480101,16997.1250119,1.73780124135,0,0.0,0.0
1477,041002,670310000,954682.324192,97.60757345200001,0,0.0,0.0
1481,041003,673480105,24764.1568597,1.4488151781099998,041003,7.0,0.0
1480,041003,670310000,1689597.62598,98.8491027289,041003,7.0,7.0
1483,041004,671550000,54185.1869782,1.99981094107,041004,6.0,0.0
1484,041004,671640000,17126.0104241,0.63206911211,041004,6.0,0.0
1485,041004,675040000,36698.2088866,1.35441960694,041004,6.0,0.0
1482,041004,670600000,2602658.79198,96.05624375100001,041004,6.0,6.0
1486,041005,670600000,123456.798839,100.000000001,0,0.0,0.0
1489,041006,673480105,26258.4138261,1.3985462409799998,041006,1.0,0.0
1487,041006,670600000,10300.2338185,0.54859952255,041006,1.0,0.0
1488,041006,671640000,1842471.4728,98.1316529416,041006,1.0,1.0
1492,041007,673480105,4029.1758,0.28625840225,0,0.0,0.0
1490,041007,670600000,719.7617012430001,0.051136471780000005,0,0.0,0.0
1493,041007,675040000,25205.2212454,1.7907400223199998,0,0.0,0.0
1491,041007,671640000,1378251.1976,97.9197744912,0,0.0,0.0
1495,041008,670490000,10349.7254742,0.16644650441,041008,3.0,0.0
1498,041008,672230000,6051800.54112,97.32635401190001,041008,3.0,3.0
1496,041008,671120000,136167.945524,2.1898820989,041008,3.0,0.0
1494,041008,670450000,14271.2843553,0.22951385524999998,041008,3.0,0.0
1497,041008,671720000,9255.77086539,0.14885329181,041008,3.0,0.0
1501,041009,672860000,480.43510351300006,0.007541007440000001,041009,17.0,0.0
1500,041009,672480000,6230082.156289998,97.7886410392,041009,17.0,17.0
1499,041009,670450000,8997.60236973,0.14122820314,041009,17.0,0.0
1502,041009,673480102,131544.369648,2.06474727324,041009,17.0,0.0
1505,041010,673290000,72987.1763056,0.55845141357,041010,11.0,0.0
1503,041010,672480000,45971.0654378,0.35174133015000003,041010,11.0,0.0
1504,041010,672860000,12953749.1896,99.1138431731,041010,11.0,11.0
1508,041011,673480102,145445.32104,5.646898612519999,0,0.0,0.0
1506,041011,672860000,7323.36712497,0.28432892417,0,0.0,0.0
1507,041011,673290000,2425938.75671,94.1868057449,0,0.0,0.0
1514,041012,675040000,28549.3236444,0.33793231806,041012,3.0,0.0
1510,041012,672860000,6658.44347424,0.07881459,041012,3.0,0.0
1512,041012,673480105,33097.0692316,0.39176302268,041012,3.0,0.0
1515,041012,675260000,4837.12544498,0.057256032920000005,041012,3.0,0.0
1509,041012,671640000,2908.66981443,0.034429310660000004,041012,3.0,0.0
1513,041012,675010000,989.18223638,0.01170874134,041012,3.0,0.0
1511,041012,673290000,8352121.29899,98.86229693,041012,3.0,3.0
1516,041013,673290000,249832.610969,99.5295079067,041013,5.0,5.0
1523,041014,672480000,54133.4917196,0.28274070680999996,0,0.0,0.0
1518,041014,670310000,39855.7953831,0.20816790860999998,0,0.0,0.0
1520,041014,670520000,23493.4734121,0.12270705375,0,0.0,0.0
1524,041014,673290000,133331.75679,0.6963954098999999,0,0.0,0.0
1517,041014,670210102,1586.84606409,0.00828814036,0,0.0,0.0
1519,041014,670450000,154087.415914,0.80480278479,0,0.0,0.0
1525,041014,673480101,3644479.60804,19.0352166025,0,0.0,0.0
1528,041014,673680000,28095.2526779,0.14674227263,0,0.0,0.0
1527,041014,673480105,7520976.10331,39.2822637485,0,0.0,0.0
1521,041014,671640000,28847.26352,0.15067004581,0,0.0,0.0
1522,041014,671890000,7475.95395512,0.039047111839999996,0,0.0,0.0
1526,041014,673480102,7490543.78837,39.123314935799996,0,0.0,0.0
1529,041014,674280000,377.190119228,0.0019700743,0,0.0,0.0
1530,041015,673480101,5057.04883359,2.69106643366,041015,12.0,0.0
1533,041015,673480105,7570.41862302,4.02853524171,041015,12.0,1.0
1532,041015,673480103,167036.276024,88.88696360360001,041015,12.0,11.0
1531,041015,673480102,5720.14290127,3.0439264211,041015,12.0,0.0
1536,041016,673480103,82560.1745159,67.5800639222,041016,7.0,5.0
1535,041016,673480102,10396.373288,8.510005889430001,041016,7.0,0.0
1534,041016,673480101,26764.8290394,21.908491206,041016,7.0,2.0
1537,041017,673480102,169575.459562,47.867845746,041017,6.0,3.0
1538,041017,673480103,75458.8044637,21.3005491571,041017,6.0,1.0
1539,041017,673480105,108431.274096,30.6080344164,041017,6.0,2.0
1542,041018,673480105,368723.908676,38.8683756304,041018,5.0,2.0
1541,041018,673480101,574424.728665,60.55196205,041018,5.0,3.0
1540,041018,670310000,4508.41885948,0.47524696284999995,041018,5.0,0.0
1543,041019,673480101,560009.026184,101.03052404,041019,5.0,5.0
1544,041020,673480102,978185.07755,100.964904527,041020,6.0,6.0
1545,041021,673480102,125305.152272,99.9999934185,0,0.0,0.0
1546,041022,673480105,373098.00541,99.7959328721,0,0.0,0.0
1548,041023,673480104,180879.846371,89.7783024392,041023,12.0,11.0
